slot,time_us,sta_id,mode,primary_cw,primary_backoff_counter,primary_backoff_stage,primary_retry_counter,npca_cw,npca_backoff_counter,npca_backoff_stage,npca_retry_counter,npca_timer,saved_primary_cw,saved_primary_backoff_counter,primary_obss_remain,npca_obss_remain,tx_channel,tx_type,tx_success,failure_reason,packet_id,retry_count,snr_db,effective_snr_db,harq_combining_count,action_taken,npca_transition_start,switch_back_start
115,1035.0,0,PRIMARY_TX,15,0,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
115,1035.0,1,PRIMARY_FROZEN,31,8,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
116,1044.0,0,PRIMARY_TX,15,0,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
116,1044.0,1,PRIMARY_FROZEN,31,8,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
117,1053.0,0,PRIMARY_TX,15,0,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
117,1053.0,1,PRIMARY_FROZEN,31,8,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
118,1062.0,0,PRIMARY_TX,15,0,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
118,1062.0,1,PRIMARY_FROZEN,31,8,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
119,1071.0,0,PRIMARY_TX,15,0,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
119,1071.0,1,PRIMARY_FROZEN,31,8,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
120,1080.0,0,PRIMARY_TX,15,0,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
120,1080.0,1,PRIMARY_FROZEN,31,8,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
121,1089.0,0,PRIMARY_TX,15,0,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
121,1089.0,1,PRIMARY_FROZEN,31,8,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
122,1098.0,0,PRIMARY_TX,15,0,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
122,1098.0,1,PRIMARY_FROZEN,31,8,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
123,1107.0,0,PRIMARY_TX,15,0,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
123,1107.0,1,PRIMARY_FROZEN,31,8,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
124,1116.0,0,PRIMARY_TX,15,0,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
124,1116.0,1,PRIMARY_FROZEN,31,8,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
125,1125.0,0,PRIMARY_TX,15,0,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
125,1125.0,1,PRIMARY_FROZEN,31,8,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
126,1134.0,0,PRIMARY_TX,15,0,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
126,1134.0,1,PRIMARY_FROZEN,31,8,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
127,1143.0,0,PRIMARY_TX,15,0,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
127,1143.0,1,PRIMARY_FROZEN,31,8,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
128,1152.0,0,PRIMARY_TX,15,0,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
128,1152.0,1,PRIMARY_FROZEN,31,8,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
129,1161.0,0,PRIMARY_TX,15,0,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
129,1161.0,1,PRIMARY_FROZEN,31,8,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
130,1170.0,0,PRIMARY_TX,15,0,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
130,1170.0,1,PRIMARY_FROZEN,31,8,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
131,1179.0,0,PRIMARY_TX,15,0,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
131,1179.0,1,PRIMARY_FROZEN,31,8,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
132,1188.0,0,PRIMARY_TX,15,0,0,0,15,7,0,0,0,,,0,0,PRIMARY,NEW,True,NONE,5,0,20.0,20.0,0,,False,False
132,1188.0,1,PRIMARY_FROZEN,31,8,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
133,1197.0,0,PRIMARY_BACKOFF,15,7,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
133,1197.0,1,PRIMARY_BACKOFF,31,8,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
134,1206.0,0,PRIMARY_BACKOFF,15,6,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
134,1206.0,1,PRIMARY_BACKOFF,31,7,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
135,1215.0,0,PRIMARY_BACKOFF,15,5,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
135,1215.0,1,PRIMARY_BACKOFF,31,6,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
136,1224.0,0,PRIMARY_BACKOFF,15,4,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
136,1224.0,1,PRIMARY_BACKOFF,31,5,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
137,1233.0,0,PRIMARY_BACKOFF,15,3,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
137,1233.0,1,PRIMARY_BACKOFF,31,4,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
138,1242.0,0,PRIMARY_BACKOFF,15,2,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
138,1242.0,1,PRIMARY_BACKOFF,31,3,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
139,1251.0,0,PRIMARY_BACKOFF,15,1,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
139,1251.0,1,PRIMARY_BACKOFF,31,2,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
140,1260.0,0,PRIMARY_BACKOFF,15,0,0,0,15,7,0,0,0,,,0,0,PRIMARY,NEW,,,6,0,20.0,,,,False,False
140,1260.0,1,PRIMARY_BACKOFF,31,1,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
141,1269.0,0,PRIMARY_TX,15,0,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
141,1269.0,1,PRIMARY_BACKOFF,31,0,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
142,1278.0,0,PRIMARY_TX,15,0,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
142,1278.0,1,PRIMARY_FROZEN,31,0,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
143,1287.0,0,PRIMARY_TX,15,0,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
143,1287.0,1,PRIMARY_FROZEN,31,0,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
144,1296.0,0,PRIMARY_TX,15,0,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
144,1296.0,1,PRIMARY_FROZEN,31,0,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
145,1305.0,0,PRIMARY_TX,15,0,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
145,1305.0,1,PRIMARY_FROZEN,31,0,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
146,1314.0,0,PRIMARY_TX,15,0,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
146,1314.0,1,PRIMARY_FROZEN,31,0,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
147,1323.0,0,PRIMARY_TX,15,0,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
147,1323.0,1,PRIMARY_FROZEN,31,0,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
148,1332.0,0,PRIMARY_TX,15,0,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
148,1332.0,1,PRIMARY_FROZEN,31,0,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
149,1341.0,0,PRIMARY_TX,15,0,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
149,1341.0,1,PRIMARY_FROZEN,31,0,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
150,1350.0,0,PRIMARY_TX,15,0,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
150,1350.0,1,PRIMARY_FROZEN,31,0,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
151,1359.0,0,PRIMARY_TX,15,0,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
151,1359.0,1,PRIMARY_FROZEN,31,0,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
152,1368.0,0,PRIMARY_TX,15,0,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
152,1368.0,1,PRIMARY_FROZEN,31,0,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
153,1377.0,0,PRIMARY_TX,15,0,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
153,1377.0,1,PRIMARY_FROZEN,31,0,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
154,1386.0,0,PRIMARY_TX,15,0,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
154,1386.0,1,PRIMARY_FROZEN,31,0,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
155,1395.0,0,PRIMARY_TX,15,0,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
155,1395.0,1,PRIMARY_FROZEN,31,0,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
156,1404.0,0,PRIMARY_TX,15,0,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
156,1404.0,1,PRIMARY_FROZEN,31,0,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
157,1413.0,0,PRIMARY_TX,15,0,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
157,1413.0,1,PRIMARY_FROZEN,31,0,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
158,1422.0,0,PRIMARY_TX,15,0,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
158,1422.0,1,PRIMARY_FROZEN,31,0,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
159,1431.0,0,PRIMARY_TX,15,0,0,0,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
159,1431.0,1,PRIMARY_FROZEN,31,0,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
160,1440.0,0,PRIMARY_TX,15,0,0,0,15,7,0,0,0,,,0,0,PRIMARY,NEW,False,PHY_ERROR,6,0,20.0,20.0,0,,False,False
160,1440.0,1,PRIMARY_FROZEN,31,0,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
161,1449.0,0,PRIMARY_BACKOFF,31,4,1,1,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
161,1449.0,1,PRIMARY_BACKOFF,31,0,1,1,15,4,0,0,0,,,0,0,PRIMARY,HARQ_RETX,,,3,1,20.0,,,,False,False
162,1458.0,0,PRIMARY_BACKOFF,31,3,1,1,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
162,1458.0,1,PRIMARY_TX,31,0,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
163,1467.0,0,PRIMARY_FROZEN,31,3,1,1,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
163,1467.0,1,PRIMARY_TX,31,0,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
164,1476.0,0,PRIMARY_FROZEN,31,3,1,1,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
164,1476.0,1,PRIMARY_TX,31,0,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
165,1485.0,0,PRIMARY_FROZEN,31,3,1,1,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
165,1485.0,1,PRIMARY_TX,31,0,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
166,1494.0,0,PRIMARY_FROZEN,31,3,1,1,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
166,1494.0,1,PRIMARY_TX,31,0,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
167,1503.0,0,PRIMARY_FROZEN,31,3,1,1,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
167,1503.0,1,PRIMARY_TX,31,0,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
168,1512.0,0,PRIMARY_FROZEN,31,3,1,1,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
168,1512.0,1,PRIMARY_TX,31,0,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
169,1521.0,0,PRIMARY_FROZEN,31,3,1,1,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
169,1521.0,1,PRIMARY_TX,31,0,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
170,1530.0,0,PRIMARY_FROZEN,31,3,1,1,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
170,1530.0,1,PRIMARY_TX,31,0,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
171,1539.0,0,PRIMARY_FROZEN,31,3,1,1,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
171,1539.0,1,PRIMARY_TX,31,0,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
172,1548.0,0,PRIMARY_FROZEN,31,3,1,1,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
172,1548.0,1,PRIMARY_TX,31,0,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
173,1557.0,0,PRIMARY_FROZEN,31,3,1,1,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
173,1557.0,1,PRIMARY_TX,31,0,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
174,1566.0,0,PRIMARY_FROZEN,31,3,1,1,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
174,1566.0,1,PRIMARY_TX,31,0,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
175,1575.0,0,PRIMARY_FROZEN,31,3,1,1,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
175,1575.0,1,PRIMARY_TX,31,0,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
176,1584.0,0,PRIMARY_FROZEN,31,3,1,1,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
176,1584.0,1,PRIMARY_TX,31,0,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
177,1593.0,0,PRIMARY_FROZEN,31,3,1,1,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
177,1593.0,1,PRIMARY_TX,31,0,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
178,1602.0,0,PRIMARY_FROZEN,31,3,1,1,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
178,1602.0,1,PRIMARY_TX,31,0,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
179,1611.0,0,PRIMARY_FROZEN,31,3,1,1,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
179,1611.0,1,PRIMARY_TX,31,0,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
180,1620.0,0,PRIMARY_FROZEN,31,3,1,1,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
180,1620.0,1,PRIMARY_TX,31,0,1,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
181,1629.0,0,PRIMARY_FROZEN,31,3,1,1,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
181,1629.0,1,PRIMARY_TX,31,0,1,1,15,4,0,0,0,,,0,0,PRIMARY,HARQ_RETX,True,NONE,3,1,20.0,23.010299956639813,1,,False,False
182,1638.0,0,PRIMARY_BACKOFF,31,3,1,1,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
182,1638.0,1,PRIMARY_BACKOFF,15,5,0,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
183,1647.0,0,PRIMARY_BACKOFF,31,2,1,1,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
183,1647.0,1,PRIMARY_BACKOFF,15,4,0,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
184,1656.0,0,PRIMARY_BACKOFF,31,1,1,1,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
184,1656.0,1,PRIMARY_BACKOFF,15,3,0,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
185,1665.0,0,PRIMARY_BACKOFF,31,0,1,1,15,7,0,0,0,,,0,0,PRIMARY,HARQ_RETX,,,6,1,20.0,,,,False,False
185,1665.0,1,PRIMARY_BACKOFF,15,2,0,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
186,1674.0,0,PRIMARY_TX,31,0,1,1,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
186,1674.0,1,PRIMARY_BACKOFF,15,1,0,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
187,1683.0,0,PRIMARY_TX,31,0,1,1,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
187,1683.0,1,PRIMARY_FROZEN,15,1,0,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
188,1692.0,0,PRIMARY_TX,31,0,1,1,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
188,1692.0,1,PRIMARY_FROZEN,15,1,0,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
189,1701.0,0,PRIMARY_TX,31,0,1,1,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
189,1701.0,1,PRIMARY_FROZEN,15,1,0,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
190,1710.0,0,PRIMARY_TX,31,0,1,1,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
190,1710.0,1,PRIMARY_FROZEN,15,1,0,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
191,1719.0,0,PRIMARY_TX,31,0,1,1,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
191,1719.0,1,PRIMARY_FROZEN,15,1,0,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
192,1728.0,0,PRIMARY_TX,31,0,1,1,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
192,1728.0,1,PRIMARY_FROZEN,15,1,0,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
193,1737.0,0,PRIMARY_TX,31,0,1,1,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
193,1737.0,1,PRIMARY_FROZEN,15,1,0,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
194,1746.0,0,PRIMARY_TX,31,0,1,1,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
194,1746.0,1,PRIMARY_FROZEN,15,1,0,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
195,1755.0,0,PRIMARY_TX,31,0,1,1,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
195,1755.0,1,PRIMARY_FROZEN,15,1,0,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
196,1764.0,0,PRIMARY_TX,31,0,1,1,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
196,1764.0,1,PRIMARY_FROZEN,15,1,0,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
197,1773.0,0,PRIMARY_TX,31,0,1,1,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
197,1773.0,1,PRIMARY_FROZEN,15,1,0,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
198,1782.0,0,PRIMARY_TX,31,0,1,1,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
198,1782.0,1,PRIMARY_FROZEN,15,1,0,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
199,1791.0,0,PRIMARY_TX,31,0,1,1,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
199,1791.0,1,PRIMARY_FROZEN,15,1,0,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
200,1800.0,0,PRIMARY_TX,31,0,1,1,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
200,1800.0,1,PRIMARY_FROZEN,15,1,0,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
201,1809.0,0,PRIMARY_TX,31,0,1,1,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
201,1809.0,1,PRIMARY_FROZEN,15,1,0,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
202,1818.0,0,PRIMARY_TX,31,0,1,1,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
202,1818.0,1,PRIMARY_FROZEN,15,1,0,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
203,1827.0,0,PRIMARY_TX,31,0,1,1,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
203,1827.0,1,PRIMARY_FROZEN,15,1,0,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
204,1836.0,0,PRIMARY_TX,31,0,1,1,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
204,1836.0,1,PRIMARY_FROZEN,15,1,0,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
205,1845.0,0,PRIMARY_TX,31,0,1,1,15,7,0,0,0,,,0,0,PRIMARY,HARQ_RETX,True,NONE,6,1,20.0,23.010299956639813,1,,False,False
205,1845.0,1,PRIMARY_FROZEN,15,1,0,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
206,1854.0,0,PRIMARY_BACKOFF,15,1,0,1,15,7,0,0,0,,,0,0,,,,,,,,,,,False,False
206,1854.0,1,PRIMARY_BACKOFF,15,1,0,1,15,4,0,0,0,,,0,0,,,,,,,,,,,False,False
207,1863.0,0,PRIMARY_BACKOFF,15,0,0,1,15,7,0,0,0,,,0,0,PRIMARY,NEW,False,COLLISION,7,1,,,,,False,False
207,1863.0,1,PRIMARY_BACKOFF,15,0,0,1,15,4,0,0,0,,,0,0,PRIMARY,NEW,False,COLLISION,8,1,,,,,False,False
208,1872.0,0,PRIMARY_BACKOFF,31,25,1,2,15,7,0,0,0,,,14,0,,,,,,,,,,ARQ_RETX_NPCA,True,False
208,1872.0,1,PRIMARY_BACKOFF,31,17,1,2,15,4,0,0,0,,,14,0,,,,,,,,,,ARQ_RETX_NPCA,True,False
209,1881.0,0,NPCA_SWITCHING,31,25,1,2,15,2,0,0,13,31,25,13,0,,,,,,,,,,,False,False
209,1881.0,1,NPCA_SWITCHING,31,17,1,2,15,6,0,0,13,31,17,13,0,,,,,,,,,,,False,False
210,1890.0,0,NPCA_BACKOFF,31,25,1,2,15,2,0,0,12,31,25,12,0,,,,,,,,,,,False,False
210,1890.0,1,NPCA_BACKOFF,31,17,1,2,15,6,0,0,12,31,17,12,0,,,,,,,,,,,False,False
211,1899.0,0,NPCA_BACKOFF,31,25,1,2,15,1,0,0,11,31,25,11,0,,,,,,,,,,,False,False
211,1899.0,1,NPCA_BACKOFF,31,17,1,2,15,5,0,0,11,31,17,11,0,,,,,,,,,,,False,False
212,1908.0,0,NPCA_BACKOFF,31,25,1,2,15,0,0,0,10,31,25,10,0,NPCA,ARQ_RETX,,,7,1,20.0,,,,False,False
212,1908.0,1,NPCA_BACKOFF,31,17,1,2,15,4,0,0,10,31,17,10,0,,,,,,,,,,,False,False
213,1917.0,0,NPCA_TX,31,25,1,2,15,0,0,0,9,31,25,9,0,,,,,,,,,,,False,False
213,1917.0,1,NPCA_BACKOFF,31,17,1,2,15,3,0,0,9,31,17,9,0,,,,,,,,,,,False,False
214,1926.0,0,NPCA_TX,31,25,1,2,15,0,0,0,8,31,25,8,0,,,,,,,,,,,False,False
214,1926.0,1,NPCA_FROZEN,31,17,1,2,15,3,0,0,8,31,17,8,0,,,,,,,,,,,False,False
215,1935.0,0,NPCA_TX,31,25,1,2,15,0,0,0,7,31,25,7,0,,,,,,,,,,,False,False
215,1935.0,1,NPCA_FROZEN,31,17,1,2,15,3,0,0,7,31,17,7,0,,,,,,,,,,,False,False
216,1944.0,0,NPCA_TX,31,25,1,2,15,0,0,0,6,31,25,6,0,,,,,,,,,,,False,False
216,1944.0,1,NPCA_FROZEN,31,17,1,2,15,3,0,0,6,31,17,6,0,,,,,,,,,,,False,False
217,1953.0,0,NPCA_TX,31,25,1,2,15,0,0,0,5,31,25,5,0,,,,,,,,,,,False,False
217,1953.0,1,NPCA_FROZEN,31,17,1,2,15,3,0,0,5,31,17,5,0,,,,,,,,,,,False,False
218,1962.0,0,NPCA_TX,31,25,1,2,15,0,0,0,4,31,25,4,0,,,,,,,,,,,False,False
218,1962.0,1,NPCA_FROZEN,31,17,1,2,15,3,0,0,4,31,17,4,0,,,,,,,,,,,False,False
219,1971.0,0,NPCA_TX,31,25,1,2,15,0,0,0,3,31,25,3,0,,,,,,,,,,,False,False
219,1971.0,1,NPCA_FROZEN,31,17,1,2,15,3,0,0,3,31,17,3,0,,,,,,,,,,,False,False
220,1980.0,0,NPCA_TX,31,25,1,2,15,0,0,0,2,31,25,2,0,,,,,,,,,,,False,False
220,1980.0,1,NPCA_FROZEN,31,17,1,2,15,3,0,0,2,31,17,2,0,,,,,,,,,,,False,False
221,1989.0,0,NPCA_TX,31,25,1,2,15,0,0,0,1,31,25,1,0,,,,,,,,,,,False,False
221,1989.0,1,NPCA_FROZEN,31,17,1,2,15,3,0,0,1,31,17,1,0,,,,,,,,,,,False,True
222,1998.0,0,NPCA_TX,31,25,1,2,15,0,0,0,0,31,25,0,0,NPCA,ARQ_RETX,False,PHY_ERROR,7,1,20.0,20.0,0,,False,True
222,1998.0,1,SWITCH_BACK,31,17,1,2,15,3,0,0,0,31,17,0,0,,,,,,,,,,,False,False
223,2007.0,0,SWITCH_BACK,31,25,1,2,31,20,1,1,0,31,25,0,0,,,,,,,,,,,False,False
223,2007.0,1,PRIMARY_BACKOFF,31,17,1,2,15,3,0,0,0,,,0,0,,,,,,,,,,,False,False
224,2016.0,0,PRIMARY_BACKOFF,31,25,1,2,31,20,1,1,0,,,0,0,,,,,,,,,,,False,False
224,2016.0,1,PRIMARY_BACKOFF,31,16,1,2,15,3,0,0,0,,,0,0,,,,,,,,,,,False,False
225,2025.0,0,PRIMARY_BACKOFF,31,24,1,2,31,20,1,1,0,,,0,0,,,,,,,,,,,False,False
225,2025.0,1,PRIMARY_BACKOFF,31,15,1,2,15,3,0,0,0,,,0,0,,,,,,,,,,,False,False
226,2034.0,0,PRIMARY_BACKOFF,31,23,1,2,31,20,1,1,0,,,0,0,,,,,,,,,,,False,False
226,2034.0,1,PRIMARY_BACKOFF,31,14,1,2,15,3,0,0,0,,,0,0,,,,,,,,,,,False,False
227,2043.0,0,PRIMARY_BACKOFF,31,22,1,2,31,20,1,1,0,,,0,0,,,,,,,,,,,False,False
227,2043.0,1,PRIMARY_BACKOFF,31,13,1,2,15,3,0,0,0,,,0,0,,,,,,,,,,,False,False
228,2052.0,0,PRIMARY_BACKOFF,31,21,1,2,31,20,1,1,0,,,0,0,,,,,,,,,,,False,False
228,2052.0,1,PRIMARY_BACKOFF,31,12,1,2,15,3,0,0,0,,,0,0,,,,,,,,,,,False,False
